./ToTest/DICAM-U45/: 
1: 4.png	1.2725273370742798
2: 27.png	2.3840091228485107
3: 31.png	2.34116792678833
4: 9.png	3.8166708946228027
5: 35.png	2.039517879486084
6: 37.png	2.3680315017700195
7: 28.png	1.7633394002914429
8: 32.png	2.016846179962158
9: 16.png	1.0078799724578857
10: 18.png	2.0174334049224854
11: 8.png	1.055038332939148
12: 7.png	2.2003860473632812
13: 44.png	2.1620235443115234
14: 24.png	2.5950379371643066
15: 17.png	1.3099395036697388
16: 33.png	2.6444079875946045
17: 5.png	3.491875171661377
18: 29.png	2.2983322143554688
19: 12.png	1.7644914388656616
20: 13.png	3.41996431350708
21: 22.png	1.20279061794281
22: 6.png	2.1369879245758057
23: 40.png	2.067706346511841
24: 42.png	2.3764326572418213
25: 23.png	1.3565998077392578
26: 34.png	2.531376838684082
27: 10.png	2.351033926010132
28: 43.png	1.7628540992736816
29: 25.png	2.128492832183838
30: 1.png	1.7676023244857788
31: 15.png	2.83235239982605
32: 45.png	2.374397039413452
33: 11.png	0.1974877566099167
34: 41.png	2.4816508293151855
35: 20.png	1.9922187328338623
36: 21.png	2.0873360633850098
37: 2.png	2.7418293952941895
38: 3.png	2.79046630859375
39: 36.png	1.9856996536254883
40: 14.png	1.757364273071289
41: 39.png	0.769868791103363
42: 26.png	1.7614200115203857
43: 30.png	0.21827290952205658
44: 38.png	1.5113723278045654
45: 19.png	1.8166450262069702

AVG URanker: 2.0215373112095727
